"","name","location_name","flow_rate","population_served","time","system_setting","sampling_frequency","institution_type","N1","N1_presence","N1_limit","N1_unit","Longitude","Latitude"
"7506","UK_SC_Site16_S28","Blairgowrie, Tayside, Scotland, GB",NA,9016,1633305600000,"sewershed","","",31463,"presence",1316,"gc/L",-3.33668,56.59146
"7507","UK_SC_Site16_S29","Blairgowrie, Tayside, Scotland, GB",NA,9016,1634601600000,"sewershed","","",1130148,"presence",1316,"gc/L",-3.33668,56.59146
"7508","UK_SC_Site16_S30","Blairgowrie, Tayside, Scotland, GB",NA,9016,1635465600000,"sewershed","","",452410,"presence",1316,"gc/L",-3.33668,56.59146
"7509","UK_SC_Site16_S31","Blairgowrie, Tayside, Scotland, GB",NA,9016,1635811200000,"sewershed","","",181489,"presence",1316,"gc/L",-3.33668,56.59146
"7510","UK_SC_Site16_S32","Blairgowrie, Tayside, Scotland, GB",NA,9016,1.636416e+12,"sewershed","","",117033,"presence",1316,"gc/L",-3.33668,56.59146
"7511","UK_SC_Site16_S33","Blairgowrie, Tayside, Scotland, GB",NA,9016,1637625600000,"sewershed","","",613077,"presence",1316,"gc/L",-3.33668,56.59146
"7512","UK_SC_Site16_S34","Blairgowrie, Tayside, Scotland, GB",NA,9016,1638835200000,"sewershed","","",31616,"presence",1316,"gc/L",-3.33668,56.59146
"7513","UK_SC_Site16_S35","Blairgowrie, Tayside, Scotland, GB",NA,9016,1.63944e+12,"sewershed","","",41213,"presence",1316,"gc/L",-3.33668,56.59146
"7514","UK_SC_Site16_S36","Blairgowrie, Tayside, Scotland, GB",NA,9016,1641254400000,"sewershed","","",106647,"presence",1316,"gc/L",-3.33668,56.59146
"7515","UK_SC_Site43_S1","Forfar, Tayside, Scotland, GB",NA,14857,1.616112e+12,"sewershed","","",8923,"presence",1316,"gc/L",-2.888982,56.644063
"7516","UK_SC_Site43_S2","Forfar, Tayside, Scotland, GB",NA,14857,1616457600000,"sewershed","","",7671,"presence",1316,"gc/L",-2.888982,56.644063
"7517","UK_SC_Site43_S3","Forfar, Tayside, Scotland, GB",NA,14857,1.616544e+12,"sewershed","","",14622,"presence",1316,"gc/L",-2.888982,56.644063
"7518","UK_SC_Site43_S4","Forfar, Tayside, Scotland, GB",NA,14857,1617062400000,"sewershed","","",47435,"presence",1316,"gc/L",-2.888982,56.644063
"7519","UK_SC_Site43_S5","Forfar, Tayside, Scotland, GB",NA,14857,1617148800000,"sewershed","","",4839,"presence",1316,"gc/L",-2.888982,56.644063
"7520","UK_SC_Site43_S6","Forfar, Tayside, Scotland, GB",NA,14857,1617667200000,"sewershed","","",4087,"presence",1316,"gc/L",-2.888982,56.644063
