,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Paisley - Blackhall,,41.59,33,,NA,,,,,,,,,,,,,,,,,16.57,,64.54,,,,NA,,,1.1,10.58,,,,,6.2,,35.4,,,,,,51.41,,,,,,1.19,,,,,,,53.58,,,24.93,,,,,,,,,,51.29,,,,,,51.42,,,,,,,,,,,,,,,,,,,,145.63,25.18,,,,,,,,13.35,NA,,11.07,,,,,,58.59,,,,,193.83,,,,,,,,,,,,,,,,,,,,,,,,,,912.17,,,,,,,,,,,,,,,,82.17,42.28,,,,,,,,,,,0.49,,,,2.54,15.12,,,,,21.62,,,19.32,,,,,,,33.39,,,,,,,,,,,,,,,,,,43.25,,,,,102.88,,,,,,82.23,,,,,0.3,,64.73,,,,,,,,,,,,,1.68,245.76,,,,,,,,,,,,,,118.84,,,95.75,,,,,,,,,,,,,,NA,,,,,4.93,,,7.85,,43.54,,,,,,,,,,,,,141.35,,,,,,,,,143.44,,16.1,,,,,,102.47,,,,,,,89.84,,,,,,,,6.25,,,,,,,88.37,281.86,,,,,,0,,,,,,,,,,,131.21,,,,,,,,,,,,10.03,,,,,,,,,,,,,,,,,,,0.95,,,,,2.85,,,,,,,,,,,NA,,,35.45,,,,,,,0,,54.36,,,,,,,,,,,,11.88,,,40.77,,,,
Paisley - Brediland,,1.83,0,,9.87,,,,,,,,,,,,,,,,,13.23,,NA,,,,8.43,,,0.35,2.6,,,,,0,,9.18,,,,,,24.93,,,,,,0,,,,,,,19.13,,,1.03,,,,,,,,,,26.2,,,,,,111.3,,,,,,,,,,,,,,,,,,,,25.44,0,,,,,,,,0,0,,,,,,,,7.34,11.38,,,,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,9.93,0,,,,,,,,,,,5.78,,,,0,0,,,,,0.68,,,83.39,,,,,,,42.73,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.15,,,,1.56,0,,0.42,,,,,,,,,,,,,0,13.01,,,,,,,,,,,,,,0.06,,,15.43,,,,,,,,,,,,,,NA,,,,,0,,,2.74,,0,,,,,,,,,,,,,34.25,,,,,,,,,16.39,,0,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,0,4.32,,,,,,0.77,,,,,,,,,,,12.65,,,,,,,,,,,,0.92,,0,,,,,,,,,,,,,,,,,1.75,,,,,0,,,,,,,,,,,21.88,,,596,,,,,,,0,,0,,,,,,,,,,,,3.18,,,72.02,,,,
Peebles,,,,,,,,,,5.88,0.36,1.86,,,,,,,,,,,,,65.21,,,0.65,,,,15.06,,,,,,,,,,,47.35,,,,,2.89,3.95,,,0,33.95,,,,,,,,0,,,,,,,,0,,,54.79,,,,,,,,,6.52,0.54,,,,,,,3.83,,,,26.47,,,,,,,,,,,,,,,51.39,,,,,,,,,,,,,7.09,,,,,,,,,,,,0,,36.44,,,7.84,,,,,8.89,,,,,,,,0,23.67,,,,,,,,,,,,,,4.05,,,,,,,,,,27.88,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,0,0,,,,,,,,,,,,0,,,,,,,52.77,,,0,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,4.96,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,76.87,,,1.87,,0,,,,,,,,,,,,,,,2.1,,,,52.07,0.29,,,,,0,,,,,,,,0,34.54,,0,,,,,1.68,,,,,,,4.85,,94.6,,,,,0,,,,,1.22,49.67,,,,36.59,0,,,,,,,66.22,,,,,,2.68,,,,,,,40.54,28.14,NA,,,10.88,,,,,,,,,,,,,,,,30.55,,,,,,4.48,,,2.43,0,,,,,6.77,,,,,
Penicuik,,,53.47,,,,,,,,8.43,,,,,,,,,,,52.16,,,,,129.67,,,,,,,,,,0,,,,,,NA,,,,,,,,,,,,,,,111.98,,,,,,,,,,,,,,,,,,,,,,,,105.14,,,,,,,,,93.07,,,,,,,50.2,,,2.89,,,,,,,,,,,,,7.75,289.61,,,,,,,,,,,,,,,,,,,,,254.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94,210.64,23.37,,,,66.23,,,,,,,,,,,,,,,,,,,,,,,212.79,31.84,,,,,,,,,,22.69,,,,42.23,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,145.85,49.89,,,,,,,,,,,,8.58,,,,,,,,,,,,,,,,,,,179.21,,,,,,,,,,16.7,,,,,,,,,,,,,,,,152.59,2.36,,,,,,,,,,,,,,,,,,5.52,,,,,,,,,,,52.31,,,,,,,,,131.24,,NA,,,,,,,,,,,,,310.87,,,,,,,,,134.69,,,,,,158.06,,,,,,,,84.14,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,
Persley,,62.84,,,,,,,,,,,,,,,,,,,,,,,249.2,,,,,,,,,,,,,,,,,,,,,279.92,,,,,,,,,,,,115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.28,,,,,,,,,,,,,,,,,,,,,,,,,,,158.09,,,58.93,,,,,,,,,58.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,144.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persley - Northfield,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,,,,,,,,,5.32,,,,,,,,,,,1.81,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,41.67,,,,,,,,117.68,,,,,0,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,0.39,0.45,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,2.23,,,,0.64,,,,,,NA,,,,,,,,,,,,,,,
Perth,,,,21.44,,,,,,22.88,,,,,,,,,,,93.17,10.96,,,134.11,5.74,,20.92,,,,,,,,25.92,1.75,31.8,160.01,,,,,,59.18,35.37,,,,93.79,,,12.29,,,,,,,2.94,,,,,,,,,,,,,,,,,,,38.98,,,0.34,,,,,,,,,46.55,,,,,,162.37,,,3.28,,20.76,,,,28.53,74.71,68.78,,,,,,2.97,,,130.15,,,,,,,,2.65,,,,,,,,1.17,57.59,46.91,,,,88.21,,35.22,,,,740.36,,,,,,,64.09,,,374.65,274.1,,141.97,4.01,,,,1.79,,,,,,,105.29,,,,,,,,,,,,63.15,,,23.47,42.43,,28.37,,,,,,,,62.7,,,,14.09,,,,,,,,,,,,50.96,,,,3.07,,5.68,,,,,18.22,,16.16,,75.69,,,,,,,,,10.08,128.24,5.1,73.8,,,,,,36.27,,,,,,,,,,,,,,,,,,,,19.95,,,19.85,,,,,,,,0.69,83.74,,,,,,,,232.15,,,,,,,22.76,167.79,,,,8.71,,,2.3,,,,,,,,23.44,,,,159.15,,2.88,77.01,,,87.15,128.01,,,31.31,,,,,,,,427.71,,,,,,,,77.09,,,,,,,,,,,,,,,5.45,,,81.15,17.15,,19.58,,,2.29,,48.66,,,,,,,19.19,,,,,78.93,,,67.67,,,,,,,,,64.82,,102.59,3.61,,,,,75.66,,,,,,,,278.19,,,,1.48,,93.73,,1.82,,,,,,8.19,,,182.22,,,,,125.17,,,,,,,
Perth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peterhead,3.72,,45.25,25.06,12.63,,,,,3.33,0.28,,,,68.76,5.23,,,0.55,,,,,,,0.76,,,,,,,20.38,,,54.16,,4.19,,,,0,,,73.1,,,1.17,,,0,,6.38,,3.86,,111.86,,,0,1.61,,,,,5.14,,,,,,,,,,4.16,,,,,,0,,,,,,16.26,,,,0.62,,,,,,,,,0.25,,,,,0,10.1,46.63,0.38,,,,,0.41,,31.44,32.19,,,,,,,,0.55,,,,,,,,0.68,,,,,,,,1.19,NA,85.12,,,,,,,0.41,,NA,,,,,,,,,,,0,,,,,,29.45,,,0,,,,,,,0.77,,,,,1.82,,,0.47,6.09,,0.37,,,,10.31,,3.84,0.87,,,,,,,,,,80.95,,,,,,,,,0.27,,,,,,,,,,,,,,,,38.85,,,,,,0,,,,,,10.03,1.14,,,,,0.69,0.56,,,4.28,,,,,,,3.14,,,,,,,,,,,,,,,,24.2,,,0.17,,80.04,,29.63,,,0.79,,,,,0.14,23.19,,,4.26,,,,,,,,,,,,,,,,,,0.21,25.27,,,,,,,4.57,8.71,0,,0.73,22.41,,,61.01,,,,,,,,,,,54.47,,0.35,,,0.43,,,19.7,,,,,,0,25.79,,,,,,1.98,,,,,,,,,,,,,,3.56,0.28,26.72,64.63,,,,,5.65,,,,35.8,,48.95,0.76,,,,,,,,,,,16.63,,,,,,,,203.49,,,,,,43.32,,0.99,,,,,,,,,,,,,,,
Philipshill,,,,,,,,,,,,20.69,,,,,,,,,,,,38.86,54.16,,,12.39,,,,,,,,NA,,49.58,175.36,,4.09,18.85,,NA,101.85,,,,111,,,,,,,22.64,,,,,,,,,,,,9.6,,,62.32,,,,,8.03,,,,73.88,,,,,,12.59,,,78.18,,,,75,15,,,,,34.28,,,,30.71,,,9.21,,,,,4.14,59.28,,,,,35.13,,,77.77,,,,,,,,,,,,,,150.43,43.3,302.01,,31.11,77.97,,44.58,,,,,,0.26,192.27,,,7.85,,,51.68,,,,NA,8.75,11.96,,,,,,,,,70.46,,,,,4.41,,,,6.4,,,,82.88,,,,42.36,,,,,,,,,72.63,54.24,,67.73,,,,11.05,,,0.28,53.15,,,,,,84.4,,,,,,5.97,,,,,,,62.44,,227.4,,,,,,53.58,,,,54,,,47.36,,,,,,,,,,,0.69,,,70.36,,,,,,,,,,,,,,15.77,46.13,93.76,,,,,,,NA,15.12,,,,,,77.35,,,,9.92,0,117.75,,,,,,,9.28,,,,,6.24,,,,8.35,37.16,30.46,,,81.99,104.99,12.79,,,,,69.21,50.89,,,,,,59.69,,26.42,78.46,,,,,,,,,42.8,,,,,,,,,,,,,,0.84,,,34.82,,,,,,,,,73.81,,,,,,,,46.58,,,,,,,,,0,,,,61.86,15.5,,6.69,NA,,23.1,7.76,76.06,,13.74,,45.73,,,,,,,,298.63,,,,,,NA,,,,,,,,,,,64.61,,,4.83,,49.18,8.31,,40.43,,,,
Philipshill - Hairmyres Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipshill - Stewartfield (3606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipshill - Stewartfield (7801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanquhar,,,4.47,,,,,,,26.6,,,,,42.97,,,,,,,,,,18.94,,33.32,,,,,,,,,,,96.73,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,19.74,,,,,,,,,,,,NA,,,,6.89,,,,,,,,,,,,,,51.88,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.97,,,,,,,208.38,,19.78,,,,,,,,,,,,,,,,,,,,,,,,,185.73,17.69,,,,,,,,,,,,25.25,231.79,221.03,,,,,,1.29,,,,56.41,,,,,,,,,,36.93,,,,,,,,,,,,,,,47.12,,,,,,,,,,,0.33,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.36,349.75,,,,,,,,,,,,,,,,545.79,,,,,,6.77,,,,,,,1.66,,,,,,,,,,113.27,,,,,,,4.87,268.73,,,,,,,,,,,,,12.6,,,,,,,11.36,,,,,,,,,2.4,,,30.12,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,12.73,,,0,,,,,0.42,,,,,,,,697.76,,,,,,,24.63,18.28,,,,,,,,,,,,,,,,,,,,,
Seafield,110.28,NA,20.35,30.84,,,,,,,,,76.91,,114.16,,,,,,65.95,,,,60.43,9.38,,,,72.02,,,,,,99.07,,77.16,,,,13.19,66.29,,160.67,34.08,,,,,,2.6,73.09,,27.47,,,,11.49,9.58,,,2.05,,,,,14.18,,,75.93,,,,,14.31,,108.6,108.34,,,6.39,9.5,,1.28,,,38.94,,,,,58.68,,,,159.74,,,,7.61,27.02,,,,21.44,49.76,31.98,,53.41,,46.56,,,55.12,19.78,51.99,,,18.86,,0,,,4.55,43.79,18.26,,79.19,,,,3.84,126.17,93.44,127.09,2.65,,29.33,,21.9,10.34,96.99,34.69,122.52,,,89,,24.7,13.89,42.48,,,41.47,120.13,14.04,,,14.93,,,3.63,,,,,,71.99,,,2.79,,2.96,,41.92,,,,,,100.73,,,,41.73,29.6,39.36,,29.39,19.65,,,,,56.86,14.19,66.08,,10.25,,,,,,,33.68,,,92.94,,54.56,28.48,,,5.75,178.89,10.7,,11.55,,,67.54,,76.35,,,3.16,,,,,,11.78,,12.09,135.85,5.88,,,,,,117.74,,,,1,,,3.14,,,242.26,,,,,1.16,,,,,,205.88,,,,,227.94,,24.03,,,,12.12,94.91,,,4.43,,,,50.13,183.76,,1.09,,,5.87,,,331.23,4.88,,,11.14,,116.03,4.68,29.76,,,,,16.16,61.69,56.03,,,48.96,,10.23,15.28,,,,85.47,25.47,9.81,20.97,100.63,3.08,27.23,78.3,,17.53,55.32,,,,,,,,,,,,101.99,46.11,,,,,2.74,,,31.09,,,,17.85,,,49.58,58.08,,40.29,,,,24.13,40.74,NA,81.25,25.3,,,24.11,84.89,,,,,,,23.91,,,,,,30.19,,,,156.66,96.64,35.18,,24.86,76.74,,,19.33,,,,,,,26.62,NA,,,,1.97,44.36,214.36,,1.9,,,,NA,,11.06,,,64.36,,,,,,,,,,,,
Seafield - Cockenzie,,17.01,26.72,,,,,,,,,,,,,,,,,,,,,443.15,,,,,,,,,,,,,,18.91,,,,0,NA,,,,,,,NA,,,36.5,31.78,,,,639.04,,,0,,,,,1.89,,,,,,,,,,,,,48.41,,,,,,,,,51.14,,,,,,,,,,23.49,,,,1.19,,,,,,,,,,52.91,,,,32.91,,,,4.7,,,,,,NA,,,,,,,,,,,,,,,13.39,,,,,72.57,,,,4.11,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,20.03,,,,,,,,141.64,,,8.48,,,,NA,,215.87,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,17.02,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,14.49,,,,,,,,,,,,,,,,,47.11,,,,,,,,,,157.97,,,,,,,,,,,,,175.37,,,,,,,,,NA,,0,,,,,,,,,,,,,764.21,,5.76,,,,,,,,,,,,,73.34,,,,54.65,,,,,,,,,,,,0,,,,,,4.11,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,84.58,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,NA,,,30.63,,,,
Seafield - Craigmillar,,NA,,NA,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Muirhouse,,NA,NA,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Restalrig,,NA,NA,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
